393;0624348P;UFA LP JULES FERRY ARRAS;CFA Academique;PUBLIC;;;61 RUE BOCQUET FLOCHEL BP 904;;;62022;ARRAS;;;;;;;
393;0624349R;UFA LYCEE LOUIS BLARINGHEM BETHUNE;CFA Academique;PUBLIC;;;BOULEVARD VICTOR HUGO BP 812;;;62408;BETHUNE CEDEX;;;;;;;
393;0624351T;UFA LYCEE BLAISE PASCAL LONGUENESSE;CFA Academique;PUBLIC;;;RUE ROGER SALENGRO BP 49;;;62219;LONGUENESSE;;;;;;;
393;0624353V;UFA LP LA PEUPLERAIE SALLAUMINES;CFA Academique;PUBLIC;;;RUE JULES MATTEZ BP 61;;;62430;SALLAUMINES;;;;;;;
393;0624354W;CFA DES METIERS RURAUX - MARCONNE;CFA Agricole;PRIVE;;;CHATEAU DE VALFOSSE 8 FOND DE MOURIEZ;;;62140;MARCONNE;;;;;;;
393;0624355X;INSTITUT DE GENECH - AIRE SUR LA LYS;CFA Agricole;PRIVE;;;LYCEE SAINTE MARIE 52 RUE D'ISBERGUES;;;62120;AIRE SUR LA LYS;;;;;;;
393;0624364G;CFA DES METIERS RURAUX - ROLLANCOURT;CFA Agricole;PRIVE;;;1, RUE DU MOULIN;;;62770;ROLLANCOURT;;;;;;;
393;0624365H;FORMASUP - IUT LENS;CFA Superieur;PRIVE;;;RUE DE L'UNIVERSITE SP 16;;;62307;LENS CEDEX;;;;;;;
393;0624367K;CFA DU LP MARITIME DE BOULOGNE/LE PORTEL;Autres CFA;PUBLIC;;;6 RUE GEORGES HONORE;;;62480;LE PORTEL;;;;;;;
393;0624369M;CFAI - BEAURAINVILLE;Autres CFA;PRIVE;;;MAISON DE L'INITIATIVE POUR L'EMPLOI - ROUTE DEPAR;;;62990;BEAURAINVILLE;;;;;;;
393;0624370N;UFA LP FLORA TRISTAN;CFA Academique;PUBLIC;;;9 AVENUE DU GENERAL DE GAULLE BP 37;;;62192;LILLERS;;;;;;;
393;0624373S;CFA AGFCPS FLANDRES AUDOMAROIS COTE D'OPALE - CALA;Autres CFA;PRIVE;;;AEROPORT DE CALAIS;;;62730;MARCK-EN-CALAISIS;;;;;;;
393;0624374T;CFA DE L'INSTITUT DES SERVICES A L'ENVIRONNEMENT -;Autres CFA;PRIVE;;;LYCEE J.BERTIN DES TRAVAUX PUBLICS - BOIS DES DAME;;;62702;BRUAY-LA-BUISSIERE;;;;;;;
393;0624382B;UFA LYCEE BRANLY BOULOGNE-SUR-MER;CFA Academique;PUBLIC;;;2 RUE DE LA PORTE GAYOLE;;;62321;BOULOGNE-SUR-MER CEDEX;;;;;;;
393;0624383C;UFA LP NORMANDIE NIEMEN CALAIS;CFA Academique;PUBLIC;;;AVENUE NORMANDIE-NIEMEN;;;62228;CALAIS CEDEX;;;;;;;
393;0624384D;UFA LP VOLTAIRE WINGLES;CFA Academique;PUBLIC;;;PLACE BERTIN LEDOUX;;;62140;WINGLES;;;;;;;
393;0624387G;FORMASUP - EIPC ESPIC ST OMER;CFA Superieur;PRIVE;;;BP 60039;LONGUENESSE;;62967;SAINT OMER CEDEX;;;;;;;
393;0624388H;FORMASUP - FACULTE DE LENS;CFA Superieur;PRIVE;;;RUE JEAN SOUVRAZ;;;62307;LENS CEDEX;;;;;;;
393;0624390K;INSTITUT DE GENECH - BAPAUME;CFA Agricole;PRIVE;;;36 RUE MARCELIN GONDEFROY BP19;BP 19;;62452;BAPAUME;;;;;;;
393;0624391L;ADEFA - UFA CESI ARRAS;Autres CFA;PRIVE;;;7 RUE DIDEROT;;;62000;ARRAS;;;;;;;
393;0624397T;UFA LYCEE LEONARD DE VINCI CALAIS;CFA Academique;PUBLIC;;;RUE PASTEUR MARTIN LUTHER KING;;;62228;CALAIS CEDEX;;;;;;;
393;0624398U;UFA LYCEE CARNOT ARRAS;CFA Academique;PUBLIC;;;21 BOULEVARD CARNOT;;;62000;ARRAS;;;;;;;
393;0624399V;UFA LP LEO LAGRANGE BULLY-LES-MINES;CFA Academique;PUBLIC;;;RUE VICTOR SCHOELCHER;;;62160;BULLY LES MINES;;;;;;;
393;0624400W;UFA LP CLERC OUTREAU;CFA Academique;PUBLIC;;;34 RUE ANDRE PANTIGNY;;;62230;OUTREAU;;;;;;;
393;0624401X;CFA DES METIERS RURAUX - BERLENCOURT;CFA Agricole;PRIVE;;;161 RUE DE GRAND RULLECOURT;;;62810;BERLENCOURT;;;;;;;
393;0624402Y;CFA SANTE-RETRAITE AFPC ARRAS;Autres CFA;PRIVE;;;6 RUE EMILE DIDIER;;;62000;ARRAS;;;;;;;
393;0624403Z;CREPS - WIMILLE;Autres CFA;PUBLIC;;;1 BIS RUE LOZEMBRUNE;;;62126;WIMILLE;;;;;;;
393;0624404A;ADAMSS IFMK BERCK SUR MER;Autres CFA;PRIVE;;;AVENUE DU PHARE;;;62600;BERCK;;;;;;;
393;0624407D;IFRIA - UFA RADINGHEM;CFA Agricole;PRIVE;;;58 RUE PRINCIPALE;;;62350;RADINGHEM;;;;;;;
393;0624408E;UFA LYCEE JAN LAVEZZARI BERCK;CFA Academique;PUBLIC;;;AVENUE DU PHARE;BP 69;;62602;BERCK CEDEX;;;;;;;
393;0624412J;CFA AGFCPS FLANDRES AUDOMAROIS - BERCK;Autres CFA;PRIVE;;;353 RUE DE L'IMPERATRICE;;;62601;BERCK SUR MER;;;;;;;
393;0624413K;IFRIA - UFA NORD OPALE CONSEIL;CFA Agricole;PRIVE;;;1 BIS PLACE HENRI HENNEGUELLE;;;62200;BOULOGNE-SUR-MER;;;;;;;
393;0624414L;CFA DES METIERS RURAUX HUCQUELIERS;CFA Agricole;PRIVE;;;11 RUE DU CHATEAU;;;62650;HUCQUELIERS;;;;;;;
393;0624416N;INST. PROF. ST LOUIS - BOULOGNE;Autres CFA;PRIVE;;;1 BIS PLACE HENRI HENNEGUELLE;;;62200;BOULOGNE-SUR-MER;;;;;;;
393;0624419S;FORMASUP - IUT CALAIS/BOULOGNE;CFA Superieur;PRIVE;;;RUE LOUIS DAVID;BP 689;;62228;CALAIS CEDEX;;;;;;;
393;0624426Z;INSTITUT DE GENECH UFA LE DRUET BUCQUOY;CFA Agricole;PRIVE;;;RUE DRUET;;;62116;BUCQUOY;;;;;;;
393;0624434H;UFA LYCEE LOUIS PASTEUR HENIN BEAUMONT;CFA Academique;PUBLIC;;;800 rue Leon Blum BP 19;BP  817;;62251;HENIN BEAUMONT;;;;;;;
393;0624436K;UFA LYCEE ANDRE MALRAUX;CFA Academique;PUBLIC;;;314 rue jules massenet BP 817;BP 946;;62408;BETHUNE Cedex;;;;;;;
393;0624437L;UFA LYCEE GIRAUX SANNIER   SAINT MARTIN BOULOGNE;CFA Academique;PUBLIC;;;Rue Giraux Sannier BP 946;BP 19;;62280;SAINT MARTIN-BOULOGNE;;;;;;;
393;0624998U;UFA LYCEE LAZARE CARNOT ARRAS;CFA Academique;PUBLIC;;;21 BOULEVARD CARNOT;;;62000;ARRAS;;;;;;;
393;ADQ00023;IFRIA - UFA LE QUESNOY;CFA Agricole;PRIVE;;;17 RUE DES TILLEULS;;;59530;LE QUESNOY;;;;;;;
